*****Sonar Placement GA Expirement*****
Start Time: 2017-12-28 16:36:15.007769
Rand_seed:7
End Time: 2017-12-28 16:36:26.395183
Running Time: 0:00:10.405544
Population size:30
Generation Count:10
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: transient
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
3, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
3, 41, 2.01694931506, 2, 0.24, 0.104, 34, 0.24, -0.104, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 55, 1.86610184923, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 56, 2.41107030413, 6, 0.196, -0.106, -75, 0.046, 0.112, 66, 0.052, -0.15, -61, 0.196, 0.107, 75, 0.046, -0.111, -66, 0.052, 0.15, 61,  , , ,  , , ,  , , ,  , , , 
4, 63, 2.4101254399, 4, 0.208, 0.054, -2, 0.096, -0.146, -45, 0.208, -0.054, 2, 0.096, 0.146, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 46, 4.26968346305, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 56, 2.41107030413, 6, 0.196, -0.106, -75, 0.046, 0.112, 66, 0.052, -0.15, -61, 0.196, 0.107, 75, 0.046, -0.111, -66, 0.052, 0.15, 61,  , , ,  , , ,  , , ,  , , , 
4, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
4, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 41, 2.01694931506, 2, 0.24, 0.104, 34, 0.24, -0.104, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
4, 63, 2.4101254399, 4, 0.208, 0.054, -2, 0.096, -0.146, -45, 0.208, -0.054, 2, 0.096, 0.146, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
4, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 51, 4.38240299376, 2, 0.206, 0.07, -30, 0.206, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 65, 2.26659051419, 2, 0.235, -0.141, -95, 0.235, 0.141, 95,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 41, 2.01694931506, 2, 0.24, 0.104, 34, 0.24, -0.104, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 51, 4.38240299376, 2, 0.206, 0.07, -30, 0.206, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
4, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
4, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
4, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
4, 56, 2.41107030413, 6, 0.196, -0.106, -75, 0.046, 0.112, 66, 0.052, -0.15, -61, 0.196, 0.107, 75, 0.046, -0.111, -66, 0.052, 0.15, 61,  , , ,  , , ,  , , ,  , , , 
4, 48, 1.81141318968, 8, 0.018, 0.121, 48, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.018, -0.121, -48, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
4, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 66, 2.05765635971, 4, 0.24, 0.104, 34, 0.217, 0.111, 19, 0.24, -0.104, -34, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 68, 2.25042124842, 2, 0.24, -0.131, -40, 0.24, 0.131, 40,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 46, 4.26968346305, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 7, 2.3637163782, 6, 0.245, 0.092, 21, 0.046, 0.112, 66, 0.052, -0.15, -61, 0.245, -0.092, -21, 0.046, -0.111, -66, 0.052, 0.15, 61,  , , ,  , , ,  , , ,  , , , 
4, 32, 1.96785331382, 8, 0.112, 0.113, 76, 0.223, 0.128, 24, 0.222, -0.119, -51, 0.138, -0.128, -67, 0.112, -0.112, -76, 0.223, -0.128, -24, 0.222, 0.12, 51, 0.138, 0.128, 67,  , , ,  , , , 
5, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
5, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 46, 4.26968346305, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
5, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
5, 7, 2.3637163782, 6, 0.245, 0.092, 21, 0.046, 0.112, 66, 0.052, -0.15, -61, 0.245, -0.092, -21, 0.046, -0.111, -66, 0.052, 0.15, 61,  , , ,  , , ,  , , ,  , , , 
5, 69, 1.9093748108, 8, 0.24, -0.131, -40, 0.232, -0.147, 13, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.232, 0.147, -13, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
5, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 77, 2.46810279539, 2, 0.24, -0.131, -40, 0.24, 0.131, 40,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 51, 4.38240299376, 2, 0.206, 0.07, -30, 0.206, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 63, 2.4101254399, 4, 0.208, 0.054, -2, 0.096, -0.146, -45, 0.208, -0.054, 2, 0.096, 0.146, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 46, 4.26968346305, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
5, 74, 0.628285946582, 8, 0.208, 0.054, -2, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.208, -0.054, 2, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
5, 51, 4.38240299376, 2, 0.206, 0.07, -30, 0.206, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 56, 2.41107030413, 6, 0.196, -0.106, -75, 0.046, 0.112, 66, 0.052, -0.15, -61, 0.196, 0.107, 75, 0.046, -0.111, -66, 0.052, 0.15, 61,  , , ,  , , ,  , , ,  , , , 
5, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 77, 2.46810279539, 2, 0.24, -0.131, -40, 0.24, 0.131, 40,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 63, 2.4101254399, 4, 0.208, 0.054, -2, 0.096, -0.146, -45, 0.208, -0.054, 2, 0.096, 0.146, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 85, 3.78630738479, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 63, 2.4101254399, 4, 0.208, 0.054, -2, 0.096, -0.146, -45, 0.208, -0.054, 2, 0.096, 0.146, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
5, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 56, 2.41107030413, 6, 0.196, -0.106, -75, 0.046, 0.112, 66, 0.052, -0.15, -61, 0.196, 0.107, 75, 0.046, -0.111, -66, 0.052, 0.15, 61,  , , ,  , , ,  , , ,  , , , 
5, 77, 2.46810279539, 2, 0.24, -0.131, -40, 0.24, 0.131, 40,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 93, 3.56579656848, 2, 0.21, 0.07, -30, 0.21, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 90, 2.19768085603, 2, 0.245, -0.102, 82, 0.245, 0.102, -82,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 92, 2.75207041841, 2, 0.241, 0.07, -30, 0.241, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 46, 4.26968346305, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 77, 2.46810279539, 2, 0.24, -0.131, -40, 0.24, 0.131, 40,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 63, 2.4101254399, 4, 0.208, 0.054, -2, 0.096, -0.146, -45, 0.208, -0.054, 2, 0.096, 0.146, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
6, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 9, 2.33385526185, 8, 0.24, -0.131, -40, 0.128, 0.103, 87, 0.208, -0.032, 27, 0.03, 0.105, 72, 0.24, 0.131, 40, 0.128, -0.103, -87, 0.208, 0.032, -27, 0.03, -0.105, -72,  , , ,  , , , 
6, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 46, 4.26968346305, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 56, 2.41107030413, 6, 0.196, -0.106, -75, 0.046, 0.112, 66, 0.052, -0.15, -61, 0.196, 0.107, 75, 0.046, -0.111, -66, 0.052, 0.15, 61,  , , ,  , , ,  , , ,  , , , 
6, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 51, 4.38240299376, 2, 0.206, 0.07, -30, 0.206, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 93, 3.56579656848, 2, 0.21, 0.07, -30, 0.21, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 51, 4.38240299376, 2, 0.206, 0.07, -30, 0.206, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 63, 2.4101254399, 4, 0.208, 0.054, -2, 0.096, -0.146, -45, 0.208, -0.054, 2, 0.096, 0.146, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 56, 2.41107030413, 6, 0.196, -0.106, -75, 0.046, 0.112, 66, 0.052, -0.15, -61, 0.196, 0.107, 75, 0.046, -0.111, -66, 0.052, 0.15, 61,  , , ,  , , ,  , , ,  , , , 
6, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 111, 3.5472076249, 4, 0.196, -0.106, -75, 0.217, 0.111, 19, 0.196, 0.107, 75, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 104, 3.40607658513, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 103, 3.04867528957, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 104, 3.40607658513, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 93, 3.56579656848, 2, 0.21, 0.07, -30, 0.21, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 111, 3.5472076249, 4, 0.196, -0.106, -75, 0.217, 0.111, 19, 0.196, 0.107, 75, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 63, 2.4101254399, 4, 0.208, 0.054, -2, 0.096, -0.146, -45, 0.208, -0.054, 2, 0.096, 0.146, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 51, 4.38240299376, 2, 0.206, 0.07, -30, 0.206, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 106, 2.42607526986, 2, 0.217, 0.111, 19, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 46, 4.26968346305, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 93, 3.56579656848, 2, 0.21, 0.07, -30, 0.21, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 56, 2.41107030413, 6, 0.196, -0.106, -75, 0.046, 0.112, 66, 0.052, -0.15, -61, 0.196, 0.107, 75, 0.046, -0.111, -66, 0.052, 0.15, 61,  , , ,  , , ,  , , ,  , , , 
7, 109, 2.40070832787, 4, 0.245, 0.092, 21, 0.217, 0.111, 19, 0.245, -0.092, -21, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 105, 1.19729485891, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 103, 3.04867528957, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 63, 2.4101254399, 4, 0.208, 0.054, -2, 0.096, -0.146, -45, 0.208, -0.054, 2, 0.096, 0.146, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 93, 3.56579656848, 2, 0.21, 0.07, -30, 0.21, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 14, 2.87850582372, 4, 0.208, 0.054, -2, 0.217, 0.111, 19, 0.208, -0.054, 2, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 103, 3.04867528957, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 115, 3.82480230395, 2, 0.21, 0.022, -30, 0.21, -0.022, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 109, 2.40070832787, 4, 0.245, 0.092, 21, 0.217, 0.111, 19, 0.245, -0.092, -21, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 103, 3.04867528957, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 56, 2.41107030413, 6, 0.196, -0.106, -75, 0.046, 0.112, 66, 0.052, -0.15, -61, 0.196, 0.107, 75, 0.046, -0.111, -66, 0.052, 0.15, 61,  , , ,  , , ,  , , ,  , , , 
8, 93, 3.56579656848, 2, 0.21, 0.07, -30, 0.21, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 93, 3.56579656848, 2, 0.21, 0.07, -30, 0.21, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 104, 3.40607658513, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 51, 4.38240299376, 2, 0.206, 0.07, -30, 0.206, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 115, 3.82480230395, 2, 0.21, 0.022, -30, 0.21, -0.022, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
